hpi_type,hpi_flavor,frequency,level,place_name,place_id,yr,period,index_nsa,index_sa
"traditional","purchase-only","quarterly","MSA","Los Angeles-Long Beach-Glendale, CA (MSAD)","31084",2007,4,243.47,241.68
"traditional","purchase-only","quarterly","MSA","Los Angeles-Long Beach-Glendale, CA (MSAD)","31084",2008,1,221.20,221.45
"traditional","purchase-only","quarterly","MSA","Los Angeles-Long Beach-Glendale, CA (MSAD)","31084",2008,2,203.86,202.58
"traditional","purchase-only","quarterly","MSA","Los Angeles-Long Beach-Glendale, CA (MSAD)","31084",2008,3,194.16,190.64
"traditional","purchase-only","quarterly","MSA","Los Angeles-Long Beach-Glendale, CA (MSAD)","31084",2008,4,182.07,180.69
"traditional","purchase-only","quarterly","MSA","Los Angeles-Long Beach-Glendale, CA (MSAD)","31084",2009,1,174.46,174.79
"traditional","purchase-only","quarterly","MSA","Los Angeles-Long Beach-Glendale, CA (MSAD)","31084",2009,2,173.83,172.58
"traditional","purchase-only","quarterly","MSA","Los Angeles-Long Beach-Glendale, CA (MSAD)","31084",2009,3,179.13,175.90
"traditional","purchase-only","quarterly","MSA","Los Angeles-Long Beach-Glendale, CA (MSAD)","31084",2009,4,180.22,178.96
"traditional","purchase-only","quarterly","MSA","Los Angeles-Long Beach-Glendale, CA (MSAD)","31084",2010,1,180.00,180.41
"traditional","purchase-only","quarterly","MSA","Los Angeles-Long Beach-Glendale, CA (MSAD)","31084",2010,2,181.05,179.49
"traditional","purchase-only","quarterly","MSA","Los Angeles-Long Beach-Glendale, CA (MSAD)","31084",2010,3,179.61,176.46
"traditional","purchase-only","quarterly","MSA","Los Angeles-Long Beach-Glendale, CA (MSAD)","31084",2010,4,175.10,174.03
"traditional","purchase-only","quarterly","MSA","Los Angeles-Long Beach-Glendale, CA (MSAD)","31084",2011,1,170.68,171.05
"traditional","purchase-only","quarterly","MSA","Los Angeles-Long Beach-Glendale, CA (MSAD)","31084",2011,2,171.03,169.30
"traditional","purchase-only","quarterly","MSA","Los Angeles-Long Beach-Glendale, CA (MSAD)","31084",2011,3,169.26,166.40
"traditional","purchase-only","quarterly","MSA","Los Angeles-Long Beach-Glendale, CA (MSAD)","31084",2011,4,166.41,165.62
"traditional","purchase-only","quarterly","MSA","Los Angeles-Long Beach-Glendale, CA (MSAD)","31084",2012,1,165.53,165.77
"traditional","purchase-only","quarterly","MSA","Los Angeles-Long Beach-Glendale, CA (MSAD)","31084",2012,2,173.88,171.90
"traditional","purchase-only","quarterly","MSA","Los Angeles-Long Beach-Glendale, CA (MSAD)","31084",2012,3,178.35,175.50
"traditional","purchase-only","quarterly","MSA","Los Angeles-Long Beach-Glendale, CA (MSAD)","31084",2012,4,182.95,182.25
"traditional","purchase-only","quarterly","MSA","Los Angeles-Long Beach-Glendale, CA (MSAD)","31084",2013,1,190.63,190.69
"traditional","purchase-only","quarterly","MSA","Los Angeles-Long Beach-Glendale, CA (MSAD)","31084",2013,2,201.63,199.26
"traditional","purchase-only","quarterly","MSA","Los Angeles-Long Beach-Glendale, CA (MSAD)","31084",2013,3,210.86,207.71
"traditional","purchase-only","quarterly","MSA","Los Angeles-Long Beach-Glendale, CA (MSAD)","31084",2013,4,211.84,211.11
"traditional","purchase-only","quarterly","MSA","Los Angeles-Long Beach-Glendale, CA (MSAD)","31084",2014,1,214.74,214.50
"traditional","purchase-only","quarterly","MSA","Los Angeles-Long Beach-Glendale, CA (MSAD)","31084",2014,2,221.33,218.73
"traditional","purchase-only","quarterly","MSA","Los Angeles-Long Beach-Glendale, CA (MSAD)","31084",2014,3,226.02,222.94
"traditional","purchase-only","quarterly","MSA","Los Angeles-Long Beach-Glendale, CA (MSAD)","31084",2014,4,226.92,226.13
"traditional","purchase-only","quarterly","MSA","Los Angeles-Long Beach-Glendale, CA (MSAD)","31084",2015,1,231.24,230.60
"traditional","purchase-only","quarterly","MSA","Los Angeles-Long Beach-Glendale, CA (MSAD)","31084",2015,2,236.58,233.90
"traditional","purchase-only","quarterly","MSA","Los Angeles-Long Beach-Glendale, CA (MSAD)","31084",2015,3,240.99,238.01
"traditional","purchase-only","quarterly","MSA","Los Angeles-Long Beach-Glendale, CA (MSAD)","31084",2015,4,244.55,243.66
"traditional","purchase-only","quarterly","MSA","Los Angeles-Long Beach-Glendale, CA (MSAD)","31084",2016,1,249.02,248.01
"traditional","purchase-only","quarterly","MSA","Los Angeles-Long Beach-Glendale, CA (MSAD)","31084",2016,2,253.70,250.83
"traditional","purchase-only","quarterly","MSA","Los Angeles-Long Beach-Glendale, CA (MSAD)","31084",2016,3,257.73,254.87
"traditional","purchase-only","quarterly","MSA","Los Angeles-Long Beach-Glendale, CA (MSAD)","31084",2016,4,261.52,260.60
"traditional","purchase-only","quarterly","MSA","Los Angeles-Long Beach-Glendale, CA (MSAD)","31084",2017,1,265.99,264.54
"traditional","purchase-only","quarterly","MSA","Los Angeles-Long Beach-Glendale, CA (MSAD)","31084",2017,2,274.94,271.84
"traditional","purchase-only","quarterly","MSA","Los Angeles-Long Beach-Glendale, CA (MSAD)","31084",2017,3,280.31,277.51
"traditional","purchase-only","quarterly","MSA","Los Angeles-Long Beach-Glendale, CA (MSAD)","31084",2017,4,285.20,284.16
"traditional","purchase-only","quarterly","MSA","Los Angeles-Long Beach-Glendale, CA (MSAD)","31084",2018,1,291.83,290.11
"traditional","purchase-only","quarterly","MSA","Los Angeles-Long Beach-Glendale, CA (MSAD)","31084",2018,2,293.08,289.63
"traditional","purchase-only","quarterly","MSA","Los Angeles-Long Beach-Glendale, CA (MSAD)","31084",2018,3,295.90,293.13
"traditional","purchase-only","quarterly","MSA","Los Angeles-Long Beach-Glendale, CA (MSAD)","31084",2018,4,294.60,293.59
"traditional","purchase-only","quarterly","MSA","Los Angeles-Long Beach-Glendale, CA (MSAD)","31084",2019,1,298.06,296.20
"traditional","purchase-only","quarterly","MSA","Los Angeles-Long Beach-Glendale, CA (MSAD)","31084",2019,2,306.78,303.14
"traditional","purchase-only","quarterly","MSA","Los Angeles-Long Beach-Glendale, CA (MSAD)","31084",2019,3,308.36,305.49
"traditional","purchase-only","quarterly","MSA","Los Angeles-Long Beach-Glendale, CA (MSAD)","31084",2019,4,310.20,309.13
"traditional","purchase-only","quarterly","MSA","Los Angeles-Long Beach-Glendale, CA (MSAD)","31084",2020,1,319.62,317.77
"traditional","purchase-only","quarterly","MSA","Los Angeles-Long Beach-Glendale, CA (MSAD)","31084",2020,2,325.25,321.25
"traditional","purchase-only","quarterly","MSA","Los Angeles-Long Beach-Glendale, CA (MSAD)","31084",2020,3,333.67,330.56
"traditional","purchase-only","quarterly","MSA","Los Angeles-Long Beach-Glendale, CA (MSAD)","31084",2020,4,348.21,347.06
"traditional","purchase-only","quarterly","MSA","Los Angeles-Long Beach-Glendale, CA (MSAD)","31084",2021,1,361.93,359.86
"traditional","purchase-only","quarterly","MSA","Los Angeles-Long Beach-Glendale, CA (MSAD)","31084",2021,2,382.51,377.79
"traditional","purchase-only","quarterly","MSA","Los Angeles-Long Beach-Glendale, CA (MSAD)","31084",2021,3,398.23,394.53
"traditional","purchase-only","quarterly","MSA","Los Angeles-Long Beach-Glendale, CA (MSAD)","31084",2021,4,408.97,407.45
"traditional","purchase-only","quarterly","MSA","Los Angeles-Long Beach-Glendale, CA (MSAD)","31084",2022,1,425.98,423.78
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",1991,1,100.00,100.00
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",1991,2,100.77,100.34
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",1991,3,100.28,100.11
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",1991,4,101.78,102.27
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",1992,1,103.66,103.67
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",1992,2,104.84,104.39
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",1992,3,106.49,106.30
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",1992,4,107.44,107.93
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",1993,1,108.99,109.05
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",1993,2,111.27,110.79
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",1993,3,112.37,112.14
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",1993,4,112.81,113.28
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",1994,1,115.73,115.88
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",1994,2,118.95,118.44
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",1994,3,120.26,119.98
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",1994,4,120.81,121.23
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",1995,1,122.61,122.90
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",1995,2,124.08,123.53
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",1995,3,124.99,124.69
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",1995,4,126.72,127.06
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",1996,1,127.08,127.47
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",1996,2,130.18,129.63
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",1996,3,132.06,131.75
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",1996,4,132.87,133.11
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",1997,1,133.58,134.04
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",1997,2,136.18,135.67
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",1997,3,137.51,137.22
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",1997,4,137.98,138.12
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",1998,1,138.44,138.93
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",1998,2,141.81,141.34
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",1998,3,142.43,142.12
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",1998,4,144.40,144.48
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",1999,1,146.38,146.90
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",1999,2,148.49,148.02
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",1999,3,150.74,150.45
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",1999,4,152.40,152.46
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",2000,1,153.66,154.21
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",2000,2,155.28,154.78
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",2000,3,156.83,156.53
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",2000,4,158.29,158.37
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",2001,1,159.32,159.91
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",2001,2,162.49,161.90
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",2001,3,163.70,163.39
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",2001,4,164.00,164.08
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",2002,1,165.12,165.84
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",2002,2,168.15,167.45
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",2002,3,169.06,168.68
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",2002,4,171.26,171.42
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",2003,1,171.63,172.48
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",2003,2,175.75,174.92
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",2003,3,177.43,176.92
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",2003,4,177.56,177.81
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",2004,1,180.29,181.33
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",2004,2,183.42,182.44
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",2004,3,183.91,183.18
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",2004,4,185.04,185.49
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",2005,1,185.85,187.09
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",2005,2,190.51,189.39
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",2005,3,192.81,191.73
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",2005,4,193.65,194.31
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",2006,1,194.57,196.19
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",2006,2,197.26,195.94
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",2006,3,199.44,197.93
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",2006,4,195.48,196.37
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",2007,1,197.69,199.73
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",2007,2,201.98,200.41
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",2007,3,200.98,199.08
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",2007,4,198.65,199.70
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",2008,1,197.05,199.53
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",2008,2,200.44,198.62
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",2008,3,199.49,197.40
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",2008,4,191.72,192.78
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",2009,1,188.60,191.33
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",2009,2,194.48,192.52
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",2009,3,197.40,195.24
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",2009,4,191.74,192.75
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",2010,1,188.64,191.60
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",2010,2,193.63,191.59
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",2010,3,192.67,190.52
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",2010,4,189.34,190.29
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",2011,1,186.06,189.01
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",2011,2,189.82,187.91
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",2011,3,188.76,186.58
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",2011,4,187.52,188.54
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",2012,1,186.97,189.78
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",2012,2,193.45,191.62
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",2012,3,194.71,192.45
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",2012,4,193.04,194.20
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",2013,1,191.60,194.21
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",2013,2,197.75,196.04
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",2013,3,201.82,199.41
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",2013,4,198.71,200.12
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",2014,1,199.39,201.80
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",2014,2,203.73,202.06
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",2014,3,207.44,205.03
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",2014,4,204.12,205.72
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",2015,1,208.35,210.48
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",2015,2,215.95,214.30
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",2015,3,216.24,213.92
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",2015,4,218.22,219.96
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",2016,1,219.32,221.24
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",2016,2,225.49,223.78
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",2016,3,230.43,228.40
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",2016,4,228.03,229.62
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",2017,1,232.61,234.35
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",2017,2,241.44,239.74
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",2017,3,243.46,241.73
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",2017,4,245.11,246.46
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",2018,1,248.82,250.59
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",2018,2,251.85,250.10
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",2018,3,254.53,253.12
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",2018,4,258.95,260.02
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",2019,1,256.63,258.37
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",2019,2,264.89,263.18
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",2019,3,268.42,267.15
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",2019,4,270.10,270.88
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",2020,1,274.55,276.53
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",2020,2,282.14,280.27
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",2020,3,289.16,287.94
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",2020,4,301.31,301.97
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",2021,1,303.76,306.06
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",2021,2,323.37,321.24
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",2021,3,332.99,331.60
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",2021,4,339.52,340.15
"traditional","purchase-only","quarterly","MSA","Louisville/Jefferson County, KY-IN","31140",2022,1,346.98,349.79
"traditional","purchase-only","quarterly","MSA","Memphis, TN-MS-AR","32820",1991,1,100.00,100.00
"traditional","purchase-only","quarterly","MSA","Memphis, TN-MS-AR","32820",1991,2,100.13,100.85
"traditional","purchase-only","quarterly","MSA","Memphis, TN-MS-AR","32820",1991,3,101.16,100.97
"traditional","purchase-only","quarterly","MSA","Memphis, TN-MS-AR","32820",1991,4,101.76,102.00
"traditional","purchase-only","quarterly","MSA","Memphis, TN-MS-AR","32820",1992,1,103.40,103.45
"traditional","purchase-only","quarterly","MSA","Memphis, TN-MS-AR","32820",1992,2,101.61,102.30
"traditional","purchase-only","quarterly","MSA","Memphis, TN-MS-AR","32820",1992,3,103.01,102.85
"traditional","purchase-only","quarterly","MSA","Memphis, TN-MS-AR","32820",1992,4,102.66,102.89
"traditional","purchase-only","quarterly","MSA","Memphis, TN-MS-AR","32820",1993,1,103.87,103.98
"traditional","purchase-only","quarterly","MSA","Memphis, TN-MS-AR","32820",1993,2,104.29,104.92
"traditional","purchase-only","quarterly","MSA","Memphis, TN-MS-AR","32820",1993,3,106.36,106.19
"traditional","purchase-only","quarterly","MSA","Memphis, TN-MS-AR","32820",1993,4,106.58,106.85
"traditional","purchase-only","quarterly","MSA","Memphis, TN-MS-AR","32820",1994,1,107.64,107.83
"traditional","purchase-only","quarterly","MSA","Memphis, TN-MS-AR","32820",1994,2,108.64,109.15
"traditional","purchase-only","quarterly","MSA","Memphis, TN-MS-AR","32820",1994,3,111.36,111.20
"traditional","purchase-only","quarterly","MSA","Memphis, TN-MS-AR","32820",1994,4,112.93,113.29
"traditional","purchase-only","quarterly","MSA","Memphis, TN-MS-AR","32820",1995,1,113.32,113.58
"traditional","purchase-only","quarterly","MSA","Memphis, TN-MS-AR","32820",1995,2,114.23,114.61
"traditional","purchase-only","quarterly","MSA","Memphis, TN-MS-AR","32820",1995,3,115.25,115.11
"traditional","purchase-only","quarterly","MSA","Memphis, TN-MS-AR","32820",1995,4,118.18,118.63
"traditional","purchase-only","quarterly","MSA","Memphis, TN-MS-AR","32820",1996,1,117.58,117.91
"traditional","purchase-only","quarterly","MSA","Memphis, TN-MS-AR","32820",1996,2,120.54,120.75
"traditional","purchase-only","quarterly","MSA","Memphis, TN-MS-AR","32820",1996,3,121.85,121.78
"traditional","purchase-only","quarterly","MSA","Memphis, TN-MS-AR","32820",1996,4,121.52,122.03
"traditional","purchase-only","quarterly","MSA","Memphis, TN-MS-AR","32820",1997,1,123.53,123.92
"traditional","purchase-only","quarterly","MSA","Memphis, TN-MS-AR","32820",1997,2,125.41,125.53
"traditional","purchase-only","quarterly","MSA","Memphis, TN-MS-AR","32820",1997,3,126.30,126.24
"traditional","purchase-only","quarterly","MSA","Memphis, TN-MS-AR","32820",1997,4,126.12,126.68
"traditional","purchase-only","quarterly","MSA","Memphis, TN-MS-AR","32820",1998,1,128.46,128.89
"traditional","purchase-only","quarterly","MSA","Memphis, TN-MS-AR","32820",1998,2,130.22,130.29
"traditional","purchase-only","quarterly","MSA","Memphis, TN-MS-AR","32820",1998,3,132.51,132.46
"traditional","purchase-only","quarterly","MSA","Memphis, TN-MS-AR","32820",1998,4,134.74,135.33
"traditional","purchase-only","quarterly","MSA","Memphis, TN-MS-AR","32820",1999,1,136.10,136.58
"traditional","purchase-only","quarterly","MSA","Memphis, TN-MS-AR","32820",1999,2,137.98,138.06
"traditional","purchase-only","quarterly","MSA","Memphis, TN-MS-AR","32820",1999,3,139.11,139.06
"traditional","purchase-only","quarterly","MSA","Memphis, TN-MS-AR","32820",1999,4,140.85,141.39
"traditional","purchase-only","quarterly","MSA","Memphis, TN-MS-AR","32820",2000,1,139.76,140.31
"traditional","purchase-only","quarterly","MSA","Memphis, TN-MS-AR","32820",2000,2,141.76,141.83
"traditional","purchase-only","quarterly","MSA","Memphis, TN-MS-AR","32820",2000,3,143.33,143.32
"traditional","purchase-only","quarterly","MSA","Memphis, TN-MS-AR","32820",2000,4,142.46,142.90
"traditional","purchase-only","quarterly","MSA","Memphis, TN-MS-AR","32820",2001,1,143.86,144.53
"traditional","purchase-only","quarterly","MSA","Memphis, TN-MS-AR","32820",2001,2,144.34,144.38
"traditional","purchase-only","quarterly","MSA","Memphis, TN-MS-AR","32820",2001,3,144.77,144.73
"traditional","purchase-only","quarterly","MSA","Memphis, TN-MS-AR","32820",2001,4,145.56,146.04
"traditional","purchase-only","quarterly","MSA","Memphis, TN-MS-AR","32820",2002,1,145.85,146.55
"traditional","purchase-only","quarterly","MSA","Memphis, TN-MS-AR","32820",2002,2,147.52,147.51
"traditional","purchase-only","quarterly","MSA","Memphis, TN-MS-AR","32820",2002,3,148.90,148.83
"traditional","purchase-only","quarterly","MSA","Memphis, TN-MS-AR","32820",2002,4,149.53,150.12
"traditional","purchase-only","quarterly","MSA","Memphis, TN-MS-AR","32820",2003,1,150.34,151.06
"traditional","purchase-only","quarterly","MSA","Memphis, TN-MS-AR","32820",2003,2,152.17,152.08
"traditional","purchase-only","quarterly","MSA","Memphis, TN-MS-AR","32820",2003,3,152.51,152.39
"traditional","purchase-only","quarterly","MSA","Memphis, TN-MS-AR","32820",2003,4,154.62,155.38
"traditional","purchase-only","quarterly","MSA","Memphis, TN-MS-AR","32820",2004,1,154.54,155.29
"traditional","purchase-only","quarterly","MSA","Memphis, TN-MS-AR","32820",2004,2,157.79,157.56
"traditional","purchase-only","quarterly","MSA","Memphis, TN-MS-AR","32820",2004,3,159.71,159.60
"traditional","purchase-only","quarterly","MSA","Memphis, TN-MS-AR","32820",2004,4,159.14,159.98
"traditional","purchase-only","quarterly","MSA","Memphis, TN-MS-AR","32820",2005,1,161.38,162.32
"traditional","purchase-only","quarterly","MSA","Memphis, TN-MS-AR","32820",2005,2,163.32,162.89
"traditional","purchase-only","quarterly","MSA","Memphis, TN-MS-AR","32820",2005,3,166.10,165.93
"traditional","purchase-only","quarterly","MSA","Memphis, TN-MS-AR","32820",2005,4,166.61,167.52
"traditional","purchase-only","quarterly","MSA","Memphis, TN-MS-AR","32820",2006,1,169.70,171.03
"traditional","purchase-only","quarterly","MSA","Memphis, TN-MS-AR","32820",2006,2,172.60,171.88
"traditional","purchase-only","quarterly","MSA","Memphis, TN-MS-AR","32820",2006,3,172.05,171.64
"traditional","purchase-only","quarterly","MSA","Memphis, TN-MS-AR","32820",2006,4,172.68,173.72
"traditional","purchase-only","quarterly","MSA","Memphis, TN-MS-AR","32820",2007,1,173.80,175.70
"traditional","purchase-only","quarterly","MSA","Memphis, TN-MS-AR","32820",2007,2,176.33,175.15
"traditional","purchase-only","quarterly","MSA","Memphis, TN-MS-AR","32820",2007,3,174.04,173.36
"traditional","purchase-only","quarterly","MSA","Memphis, TN-MS-AR","32820",2007,4,172.49,173.77
"traditional","purchase-only","quarterly","MSA","Memphis, TN-MS-AR","32820",2008,1,167.75,170.04
"traditional","purchase-only","quarterly","MSA","Memphis, TN-MS-AR","32820",2008,2,167.58,166.05
"traditional","purchase-only","quarterly","MSA","Memphis, TN-MS-AR","32820",2008,3,163.45,162.57
